Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128 ,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Oliver,Bill,11/11/2019,U17WF,Ref: 1,,,,,,,,Video: 1,Ref: 1,,,
Oliver,Bill,12/6/2019,DV1MF,Ref: 1,,,,,,Ref: 1,,,,,,
Oliver,Bill,12/6/2019,V70WF,Ref: 1,,,,,,,,,Assist: 2,Assist: 1,,
Oliver,Bill,12/7/2019,DV1WF,Ref: 1,,,,,,Ref: 1,,,,,,
Oliver,Bill,12/7/2019,V40MF,Ref: 1,,,,,,,,,,Assist: 1,,
Oliver,Bill,12/8/2019,DV1ME,Ref: 1,,,,Ref: 2,,,,,,,,
Oliver,Bill,12/8/2019,V50WE,Ref: 1,,,,,,,,,Assist: 2,,,
Oliver,Bill,12/9/2019,STMWE,,,,,,,,,,Ref: 1,,,
Oliver,Bill,12/9/2019,VETMS,Ref: 1,,,,,,,Ref: 1,,,,,
Oliver,Bill,1/3/2020,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Oliver,Bill,1/4/2020,DV1MF,Ref: 2,,,,,,,,,,,,
Oliver,Bill,1/5/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Oliver,Bill,1/5/2020,U20WE,Ref: 1,,,,Ref: 1,,,,,,,,
Oliver,Bill,1/6/2020,STMWE,,,,,,,,,Ref: 1,Ref: 2,Ref: 1,,
Oliver,Bill,1/6/2020,U20WF,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Pai,Dong-Ying,2/15/2020,U20MF,Ref: 1,,,,,,,,,,,,
Pai,Dong-Ying,2/15/2020,U20WE,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,,,
Pai,Dong-Ying,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,Assist: 1,Assist: 1,,Assist: 1
Pai,Dong-Ying,2/17/2020,U17MF,Ref: 1,,,Ref: 3,Ref: 3,,,Ref: 1,,,,,
Parrilla,Ulpiano,10/18/2019,DV1ME,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,,Ref: 3,,,,,,
Parrilla,Ulpiano,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Parrilla,Ulpiano,10/19/2019,DV2WF,Ref: 1,,,,Ref: 1,,Ref: 2,,,,,,
Parrilla,Ulpiano,10/20/2019,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,,,
Parrilla,Ulpiano,10/21/2019,DV2ME,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Parrilla,Ulpiano,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Parrilla,Ulpiano,11/8/2019,U20WE,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Parrilla,Ulpiano,11/9/2019,U17MS,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Parrilla,Ulpiano,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Parrilla,Ulpiano,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Parrilla,Ulpiano,11/10/2019,Y14MF,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Parrilla,Ulpiano,11/11/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Parrilla,Ulpiano,11/11/2019,Y14WS,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 2,Ref: 1,Video: 1,,,
Parrilla,Ulpiano,12/6/2019,V50ME,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 3,,,,,
Parrilla,Ulpiano,12/6/2019,V60ME,Ref: 1,,,,,,Ref: 1,,,,,,
Parrilla,Ulpiano,12/7/2019,V40WS,,,,,,,,,,Ref: 1,Ref: 1  Assist: 1,,
Parrilla,Ulpiano,12/7/2019,V70MF,Ref: 1,,,,,,,,Ref: 1,Video: 1,Video: 1,,
Parrilla,Ulpiano,12/7/2019,VETME,,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Parrilla,Ulpiano,12/8/2019,V40MS,Ref: 1,,,,,,,,Ref: 2,Ref: 2,Ref: 1,,Video: 1
Parrilla,Ulpiano,12/8/2019,V50WE,,,,,,,,,,Assist: 2,,,
Parrilla,Ulpiano,12/8/2019,V60WE,Ref: 1,,,,,,,Ref: 3,Ref: 1,Ref: 1  Video: 1,Assist: 1,,
Parrilla,Ulpiano,12/9/2019,DV2WS,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 2,,Video: 1,,Video: 1
Parrilla,Ulpiano,1/3/2020,DV1ME,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,,,
Parrilla,Ulpiano,1/4/2020,DV1WE,Ref: 1,,,,Ref: 1,,,,,,,,
Parrilla,Ulpiano,1/4/2020,STMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Parrilla,Ulpiano,1/5/2020,STMME,,,,,,,Ref: 1,Ref: 1,,Ref: 1,,,
Parrilla,Ulpiano,1/5/2020,U20WE,,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Video: 1,,,
Parrilla,Ulpiano,1/6/2020,STMMS,,,,,,,,,Ref: 1,Ref: 1,,,
Parrilla,Ulpiano,1/6/2020,STMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,
Parrilla,Ulpiano,2/14/2020,JTMWS,,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Parrilla,Ulpiano,2/14/2020,U17MS,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 1,Ref: 2,,,,,
Parrilla,Ulpiano,2/15/2020,U20WS,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Parrilla,Ulpiano,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Parrilla,Ulpiano,2/16/2020,U20MS,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,,,,,
Parrilla,Ulpiano,2/17/2020,U17WS,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,,,,
Pashby,Stephen,11/9/2019,U17MS,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Pashby,Stephen,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Pashby,Stephen,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Pashby,Stephen,11/10/2019,Y14MF,Ref: 1,,,,Ref: 3,,Ref: 1,,Ref: 1,,,,
Pashby,Stephen,11/11/2019,U17WF,Ref: 1,,,Ref: 1,Ref: 3,,,Ref: 1,,,,,
Pashby,Stephen,11/11/2019,U20ME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Peikrishvili,Irine,10/18/2019,U17WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Peikrishvili,Irine,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 2,Ref: 1,Video: 1,,,,
Peikrishvili,Irine,10/20/2019,DV1WE,Ref: 1,Ref: 1,,,Ref: 3,,Ref: 2,,,,,,
Peikrishvili,Irine,10/21/2019,DV2ME,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Perka,Delfina,11/8/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 2,,,Ref: 1,,,,,
Perka,Delfina,11/8/2019,Y14WF,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Perka,Delfina,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Perka,Delfina,11/10/2019,U20WF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Perka,Delfina,11/10/2019,Y14MF,Ref: 1,,,,,,,,,,,,
Perka,Delfina,11/11/2019,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Perka,Delfina,11/11/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,,,
Pettit,Sara,11/9/2019,U17MS,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,,,,,
Pettit,Sara,11/9/2019,U20WS,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 2,,Assist: 1,Ref: 1,,,
Pettit,Sara,11/10/2019,U17WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,,
Pettit,Sara,11/10/2019,Y14ME,Ref: 1,,,,Ref: 3,,Ref: 2,,Ref: 1,,,,
Porter,George,10/18/2019,DV1ME,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,Video: 1,,
Porter,George,10/19/2019,U17ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Porter,George,10/19/2019,U17WE,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Porter,George,10/20/2019,DV1WE,Ref: 1,,,,Ref: 3,,,,Video: 1,,Video: 1,,
Porter,George,10/21/2019,DV2ME,Ref: 1,,,,,,,,,,,,
Porter,George,10/21/2019,DV2WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Porter,George,11/8/2019,U20WE,Ref: 1,,,,,,,,,Video: 1,,,
Porter,George,11/9/2019,U17ME,Ref: 1,,,,,,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Porter,George,11/10/2019,U17WE,Ref: 1,,,,,,,,Video: 1,,,,
Porter,George,11/10/2019,Y14ME,Ref: 1,,,Ref: 1,,,Ref: 1,Ref: 1,,,,,
Porter,George,11/11/2019,U20ME,,,,Ref: 2,,,,,,,,,
Porter,George,11/11/2019,Y14WE,Ref: 1,,,,Ref: 2,,Ref: 2,,,Video: 1,Video: 1,,Video: 1
Porter,George,1/3/2020,DV1ME,Ref: 1,Ref: 1,,,,,Ref: 1,,Video: 1,Ref: 1,Assist: 1,,
Porter,George,1/4/2020,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,,,,Video: 1,,,,
Porter,George,1/5/2020,STMME,,,,,,,Ref: 1,,Ref: 2,,,Ref: 1,
Porter,George,1/5/2020,U20WE,,,,,,,Ref: 2,,,,,,
Porter,George,1/6/2020,U20ME,Ref: 1,,,,,,,,Assist: 1,Video: 1,,,
Price,Jack,10/19/2019,U17ME,Ref: 1,,,,Ref: 3,,,,,,,,
Price,Jack,10/19/2019,U17WS,Ref: 1,,,,Ref: 2,,Ref: 1,,Assist: 1,Assist: 1,,,
Price,Jack,10/20/2019,U17MS,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,,,,,
Price,Jack,10/21/2019,DV2MS,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Price,Jack,11/9/2019,U17MS,Ref: 1,,,Ref: 3,,,Ref: 1,Ref: 1,,,,,
Price,Jack,11/9/2019,U20WS,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Assist: 1,Ref: 1,,,Assist: 1
Price,Jack,11/10/2019,U17WS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,,,
Price,Jack,11/11/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Price,Jack,11/11/2019,Y14MS,Ref: 2,,,,Ref: 5,,Ref: 3,Ref: 2,,Ref: 1,,,
Price,Jack,2/14/2020,U17MS,Ref: 2,,,Ref: 4,Ref: 6,,Ref: 2,Ref: 1,,Ref: 1,,,
Price,Jack,2/17/2020,U17WS,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,,Assist: 2,Assist: 1,Ref: 1,,
Roat,Kyle,11/8/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1,Assist: 1,,,
Roat,Kyle,11/8/2019,U20WE,Ref: 1,,,,Ref: 2,,,,Ref: 1,Assist: 1,,,
Roat,Kyle,11/9/2019,U17ME,Ref: 1,,,Ref: 3,Ref: 2,,,,,,,,
Roat,Kyle,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,,,Ref: 1,,,,
Roat,Kyle,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 1,,,Ref: 1,Ref: 1,,,,
Roat,Kyle,11/10/2019,Y14MF,Ref: 1,,,Ref: 1,Ref: 2,,,Ref: 1,,,,,
Roat,Kyle,11/11/2019,U17WF,Ref: 1,,,Ref: 1,Ref: 2,,,Ref: 1,,,,,
Roat,Kyle,11/11/2019,U20ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Roat,Kyle,2/14/2020,U17ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Assist: 2,,Assist: 1,,
Roat,Kyle,2/15/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Roat,Kyle,2/15/2020,U20WE,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,,,
Roat,Kyle,2/16/2020,JTMMF,,,,,,,,Ref: 1,,,,,
Roat,Kyle,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,,,,
Ross,Michael,1/4/2020,DV1MF,Ref: 1,,,Ref: 4,Ref: 3,,,,,,,,
Ross,Michael,1/5/2020,U20WE,Ref: 1,,,,Ref: 4,,Ref: 1,Ref: 1,,,,,
Ross,Michael,1/6/2020,U20WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Video: 1,,Video: 1,,
Sach,David,12/9/2019,DV1MS,Ref: 2,,,,,,Ref: 2,Ref: 1,Video: 1  Assist: 1,Video: 1,Video: 1,,Video: 1
Sach,David,11/11/2019,Y14MS,Ref: 2,,,,Ref: 4,,,,,,,,Video: 1
Sach,David,1/5/2020,DV1MS,Ref: 1,,,,,,Ref: 1,Ref: 2,Video: 1,Ref: 1,,,
Sach,David,1/6/2020,DV1WS,Ref: 2,,,,,,,,Video: 1,Video: 1,Video: 1,,
Sach,David,2/14/2020,U17MS,,,,,,,,,,Video: 1,Video: 1,,
Sach,David,2/15/2020,U20WS,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,,,,,
Saif,Marwan,2/14/2020,U17ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,Ref: 1,Assist: 1,,,,
Saif,Marwan,2/15/2020,JTMME,,,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Saif,Marwan,2/15/2020,U20WE,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Saif,Marwan,2/16/2020,U20ME,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Saif,Marwan,2/17/2020,U17WE,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 2,,,,,,
Salem,Abdel,10/18/2019,DV1ME,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 2,,Assist: 2,,,,
Salem,Abdel,10/19/2019,U17ME,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Salem,Abdel,10/19/2019,U17WE,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1  Assist: 1,Ref: 1,Assist: 1,,
Salem,Abdel,10/20/2019,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Salem,Abdel,10/21/2019,DV2ME,,,,,,,Ref: 1,Ref: 1,,,,,
Salem,Abdel,10/21/2019,DV2WE,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1
Salem,Abdel,12/6/2019,DV2WE,Ref: 1,,,,,,,,,,Ref: 1,,Assist: 1
Salem,Abdel,12/6/2019,V50ME,,,,,,,Ref: 2,,Ref: 1,,,,Ref: 1
Salem,Abdel,12/7/2019,STMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Salem,Abdel,12/8/2019,DV1ME,Ref: 1,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,Assist: 1,,
Salem,Abdel,12/9/2019,DV2ME,,,,,,,Ref: 1,Ref: 1,,,,,
Salem,Abdel,12/9/2019,VETWE,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Salem,Abdel,1/3/2020,DV1ME,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Salem,Abdel,1/4/2020,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,
Salem,Abdel,1/5/2020,U20WE,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Salem,Abdel,1/6/2020,U20ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,
Salem,Abdel,2/14/2020,JTMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Salem,Abdel,2/14/2020,U17ME,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Salem,Abdel,2/15/2020,JTMME,,,,,,,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,
Salem,Abdel,2/16/2020,U20ME,Ref: 2,,,,Ref: 1  Video: 1,,Ref: 1,,,,,,
Salem,Abdel,2/17/2020,U17WE,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Samko,Bern,10/18/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Samko,Bern,10/19/2019,U17ME,Ref: 1,,,,Ref: 3,,,Ref: 1,Assist: 1,,Ref: 1,,
Samko,Bern,10/19/2019,U17WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Samko,Bern,10/20/2019,DV1WE,Ref: 1,,,,,,,,,,,,
Samko,Bern,10/20/2019,DV2MF,Ref: 1,,,,,,,,,,,,
Samko,Bern,10/21/2019,DV2WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,
Samko,Bern,12/6/2019,DV2WE,Ref: 1,,,,,,Ref: 1,,Ref: 1,,Ref: 1,,
Samko,Bern,12/6/2019,V50ME,,,,,,,Ref: 3,Ref: 1,,Assist: 1,Ref: 1,,
Samko,Bern,12/7/2019,DV1WE,Ref: 1,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,,,Assist: 1
Samko,Bern,12/8/2019,DV1ME,Ref: 1,Ref: 1,,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Samko,Bern,12/9/2019,DV2ME,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,Ref: 1
Samko,Bern,12/9/2019,VETWE,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Samko,Bern,1/3/2020,DV1ME,Ref: 1,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,,,
Samko,Bern,1/4/2020,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,,Ref: 2,,Assist: 1,Video: 1,,,
Samko,Bern,1/5/2020,U20WE,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Samko,Bern,1/6/2020,U20ME,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Scaggs,Damon,12/6/2019,DV1MF,,,,,,,,,Video: 1,,,,
Scaggs,Damon,12/6/2019,V40WF,,,,,,,,,,,,,Assist: 1
Scaggs,Damon,12/7/2019,STMME,,,,,,,,,Ref: 1,,Ref: 1,,Ref: 1
Scaggs,Damon,12/8/2019,DV1ME,,Ref: 1,,,,,Ref: 2,,,Ref: 1,,,
Scaggs,Damon,12/8/2019,VETMF,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Scaggs,Damon,12/9/2019,DV2WS,Ref: 1,,,,,,Ref: 1,Ref: 2,,,,,
Scaggs,Damon,12/9/2019,STMWE,,,,,,,,,,Ref: 1,,Ref: 1,
Scaggs,Damon,10/18/2019,DV2WS,Ref: 2,,,,,,,,,,,,
Scaggs,Damon,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,,,,
Scaggs,Damon,10/19/2019,DV2WF,Ref: 1,,,,,,,,,,,,
Scaggs,Damon,10/20/2019,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,,,,,
Scaggs,Damon,10/20/2019,DV2MF,Ref: 1,,,,,,,,,,,,
Scaggs,Damon,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Scaggs,Damon,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,Ref: 1
Scaggs,Damon,11/8/2019,Y14WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Scaggs,Damon,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,Video: 1,,,,
Scaggs,Damon,11/10/2019,U20WF,Ref: 1,,,,,,,Ref: 1,,,,,
Scaggs,Damon,11/10/2019,Y14MF,Ref: 1,,,,,,,,,,,,
Scaggs,Damon,11/11/2019,U17WF,Ref: 1,,,,,,,,Ref: 1,,Ref: 1,,
Schiller,Laurence,10/18/2019,DV1ME,Ref: 1,Ref: 1,,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,,,,,
Schiller,Laurence,10/19/2019,U17ME,Ref: 1,,,,Ref: 3,,Ref: 1,,Ref: 1,Assist: 1,,,
Schiller,Laurence,10/19/2019,U17WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Ref: 1,,,
Schiller,Laurence,10/20/2019,DV1WE,Ref: 1,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Schiller,Laurence,10/21/2019,DV2ME,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,Ref: 1
Schiller,Laurence,11/8/2019,U20WE,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,Ref: 1,,
Schiller,Laurence,11/9/2019,U17ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,,,,,,
Schiller,Laurence,11/9/2019,U20MF,Ref: 1,,,,,,,,,,,,
Schiller,Laurence,11/10/2019,U17WE,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Assist: 1,Ref: 1,Video: 1,,
Schiller,Laurence,11/10/2019,Y14ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 2,,,,,,
Schiller,Laurence,11/11/2019,U20ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,,
Schiller,Laurence,11/11/2019,Y14WE,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Schiller,Laurence,2/14/2020,U17ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,Assist: 1,,
Schiller,Laurence,2/15/2020,JTMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,
Schiller,Laurence,2/16/2020,U20ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Schiller,Laurence,2/17/2020,U17MF,,,,,,,,,Assist: 1,Assist: 1,,,
Schiller,Laurence,2/17/2020,U17WE,Ref: 1,,,Ref: 3,Ref: 3,,,,Ref: 1,Ref: 1,,,
Schlesinger,Nathan,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Schlesinger,Nathan,10/19/2019,DV2WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,Ref: 1,,,
Schlesinger,Nathan,10/20/2019,DV1WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Assist: 1,,,,
Schlesinger,Nathan,10/20/2019,DV2MF,Ref: 2,,,,Ref: 2,,Ref: 2,,,Ref: 1,Video: 1,,
Schlesinger,Nathan,10/21/2019,DV2ME,,,,,,,Ref: 2,,,Ref: 1,,,
Schlesinger,Nathan,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,,
Schlesinger,Nathan,12/6/2019,DV1MF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Video: 1,,,,
Schlesinger,Nathan,12/6/2019,V70WF,Ref: 1,,,,,,,,,Ref: 1  Video: 1,Ref: 1,,
Schlesinger,Nathan,12/7/2019,DV1WE,,,,,,,,,Assist: 1,,,,
Schlesinger,Nathan,12/7/2019,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Schlesinger,Nathan,12/7/2019,V50MF,Ref: 1,,,,,,,Ref: 2,Ref: 1,Video: 1,,,Ref: 1
Schlesinger,Nathan,12/8/2019,V50WE,Ref: 1,,,,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1  Video: 1,Video: 1,,Assist: 1
Schlesinger,Nathan,12/8/2019,VETMF,Ref: 1,,,,,,Ref: 1,,,,,,
Schlesinger,Nathan,1/3/2020,DV1ME,Ref: 1,,,Ref: 1,Ref: 3,,,,,,,,
Schlesinger,Nathan,1/3/2020,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 2,,,,,,
Schlesinger,Nathan,1/5/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Schlesinger,Nathan,1/6/2020,U20WF,Ref: 1,,,,Ref: 2,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,
Seal,Grace,10/21/2019,U17MF,Ref: 1,,,,Ref: 1,,Ref: 1,,Assist: 1,,,,
Seal,Grace,11/8/2019,U17MF,Ref: 1,,,Ref: 1,,,Ref: 1,,,,,,
Seal,Grace,11/8/2019,Y14WF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Seal,Grace,11/9/2019,U17ME,Ref: 1,,,Ref: 3,,,Ref: 1,,,,,,
Seal,Grace,11/9/2019,U20MF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Seal,Grace,1/5/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 1,,,,Assist: 2,Assist: 1,,,
Seal,Grace,2/15/2020,U20MF,Ref: 1,,,Ref: 1,Ref: 4,,,Ref: 1,,,,,
Seal,Grace,2/15/2020,U20WE,Ref: 1,,,Ref: 1,,,,,,,,,
Seal,Grace,2/17/2020,U17MF,Ref: 2,,,,Ref: 1,,Ref: 2,,,,,,
Seal,Julie,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Seal,Julie,11/8/2019,U20MS,Ref: 1,,,Ref: 5,Ref: 3,,Ref: 1,,,,,,
Seal,Julie,11/9/2019,U17MS,Ref: 2,,,Ref: 3,Ref: 2,,,,Ref: 1  Assist: 1,,,,
