,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Stapleton,Lindsay,6/27/2015,U16MS,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Video: 1,,,
Stapleton,Lindsay,6/28/2015,U19MS,,,,Ref: 3,Ref: 1,,Ref: 1,Video: 1,,,
Stapleton,Lindsay,6/29/2015,U16WS,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Stapleton,Lindsay,7/1/2015,D1AMS,,,,Ref: 1,Ref: 4,Ref: 1,Ref: 2,Ref: 1,,,
Stapleton,Lindsay,7/1/2015,V60WS,,,,,,,Ref: 1,Ref: 1  Video: 1,Video: 1,,
Stapleton,Lindsay,7/2/2015,DV3WS,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Stapleton,Lindsay,7/2/2015,Y14MS,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Stapleton,Lindsay,7/4/2015,DV3MS,,,,Ref: 3,Ref: 1,Ref: 1,,,Ref: 1,,
Stapleton,Lindsay,7/4/2015,Y14WS,,,Ref: 1,Ref: 2,Ref: 2,,,,,,
Stapleton,Lindsay,7/5/2015,Y10WS,,,,,Ref: 1,Ref: 1,,,Video: 1,,
Stapleton,Lindsay,7/5/2015,Y12ME,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Stapleton,Lindsay,7/6/2015,Y10MS,,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,,,,
Stapleton,Lindsay,7/6/2015,Y12WS,,,,,,Ref: 1,,,,,Assist: 1
Stasinos,Mark,11/7/2014,U17MF,,,,,,,,,,,
Stasinos,Mark,11/7/2014,U20WF,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,Video: 1,,
Stasinos,Mark,12/5/2014,V70WS,,,,,,,,,,,Video: 1
Stasinos,Mark,3/1/2015,DV3ME,,,,,,,,,,,
Stasinos,Mark,2/28/2015,V40MF,,,,,,,,,,,Ref: 1
Stasinos,Mark,3/2/2015,V40MS,,,,,,,Ref: 2,Ref: 1,Video: 1,,Video: 1
Stasinos,Mark,2/28/2015,V50MF,,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Video: 1,,Video: 1
Stasinos,Mark,2/27/2015,V60ME,,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,,,
Stasinos,Mark,3/2/2015,V60MS,,,,,,,Ref: 1,Video: 1,Video: 1,,
Stasinos,Mark,3/1/2015,VETMS,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,
Stasinos,Mark,2/27/2015,VTMWE,,,,,,,,Ref: 1,,,Ref: 1
Stepien,Marek,10/12/2014,DV1ME,,,Ref: 3,Ref: 3,Ref: 2,,,,Video: 1,,
Stepien,Marek,10/11/2014,DV1WE,,,,Ref: 3,,,,,,,
Stepien,Marek,10/11/2014,DV2ME,,,,,Ref: 1,Ref: 1,,,,,
Stepien,Marek,10/10/2014,DV2WE,,,,,,,,,,,
Stepien,Marek,10/13/2014,STMME,,,,,,,Ref: 2,,,,
Stepien,Marek,10/10/2014,U17ME,,,,Ref: 1,,Ref: 1,,,,,
Stepien,Marek,10/13/2014,U17WE,,,,Ref: 1,Ref: 2,,Video: 1,,,,
Stepien,Marek,2/14/2015,JTMME,,,,,Ref: 1,,,Ref: 1,,,
Stepien,Marek,2/15/2015,JTMWE,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Stepien,Marek,2/15/2015,U16ME,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Stepien,Marek,2/14/2015,U16WE,,,,Ref: 3,Ref: 2,,,,,,
Stepien,Marek,2/13/2015,U19ME,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,Video: 1,,
Stepien,Marek,2/16/2015,U19WE,,,,,,,,,,,
Stepien,Marek,6/29/2015,STMME,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Stepien,Marek,7/1/2015,D1AWE,,,,,,,,,,,
Stepien,Marek,7/1/2015,DV2ME,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Stepien,Marek,7/2/2015,Y14WE,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,
Stepien,Marek,7/3/2015,DV3ME,,,,Ref: 1,Ref: 2,,,,,,
Stepien,Marek,7/3/2015,Y12WE,,,,,,,,Video: 1,Ref: 1,,
Stepien,Marek,7/4/2015,DV3WE,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Stepien,Marek,7/5/2015,DV2WE,,,,,,,,,,,
Stepien,Marek,7/5/2015,Y12ME,,,,,,,,,,,
Stetsiv,Oleg,10/11/2014,DV2ME,,,,Ref: 3,Ref: 1,,,,,,
Stetsiv,Oleg,10/11/2014,STMMS,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Stetsiv,Oleg,4/17/2015,14TMMS,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Stetsiv,Oleg,4/17/2015,Y14MF,,,Ref: 1,Ref: 2,,,,,,,
Stetsiv,Oleg,4/18/2015,Y12MS,,,,Ref: 1,Ref: 3,Ref: 1,,Ref: 1,,,
Stetsiv,Oleg,4/18/2015,Y12WS,,,,,Ref: 3,Ref: 2,Ref: 2,Video: 1,Video: 1,,
Stetsiv,Oleg,4/19/2015,14TMWS,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Stetsiv,Oleg,4/19/2015,DV2WS,,,,Ref: 1,Ref: 2,,Ref: 1,Video: 1,,,
Strzalkowski,Thomas,1/10/2015,DV1WS,,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Video: 1
Strzalkowski,Tom,12/6/2014,DV1WS,,,,,,Ref: 2,Ref: 1,,Video: 1,,Ref: 1
Strzalkowski,Tom,2/27/2015,DV1MS,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Strzalkowski,Tom,3/1/2015,DV1WS,,,,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,Ref: 1,,Video: 1
Strzalkowski,Tom,2/28/2015,DV3MS,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Strzalkowski,Tom,3/2/2015,DV3WS,,,,,,,Ref: 1,Ref: 1,,,
Strzalkowski,Tom,2/28/2015,STMMS,,,,,,,,,Ref: 1,,Ref: 1
Strzalkowski,Tom,3/2/2015,V50MS,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Video: 1
Strzalkowski,Tom,2/28/2015,V70WS,,,,,,,,,Video: 1,,Video: 1
Strzalkowski,Tom,3/1/2015,VETMS,,,,,,Ref: 1,Ref: 2,,Ref: 1,,Video: 1
Strzalkowski,Tom,2/27/2015,VETWS,,,,,,,,,,,Ref: 1
Tafoya,Devin,12/5/2014,DV2WE,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Tafoya,Devin,12/5/2014,VETME,,,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,
Tafoya,Devin,12/6/2014,DV1ME,,,Ref: 1,Ref: 1,Ref: 1,,,,,,
Tafoya,Devin,12/6/2014,V60WE,,,,,,Ref: 2,Ref: 1,Video: 1,,,
Tafoya,Devin,12/7/2014,DV1WE,,,,Ref: 1,Ref: 2,,,,,,
Tafoya,Devin,12/7/2014,V70ME,,,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,
Tafoya,Devin,12/8/2014,DV2ME,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Tafoya,Devin,12/8/2014,VETWE,,,,,Ref: 1,,,Ref: 1,,,
Tafoya,Devin,3/1/2015,DV3ME,,,,,,Ref: 1,Ref: 1,,,,
Tafoya,Devin,3/2/2015,DV3MF,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Tafoya,Devin,2/27/2015,V40ME,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,
Tafoya,Devin,2/28/2015,V40MF,,,,,,Ref: 2,Ref: 2,Ref: 1,,,
Tafoya,Devin,2/28/2015,V50MF,,,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,
Tafoya,Devin,3/1/2015,V50WE,,,,,Ref: 2,Ref: 1,,,,,
Tafoya,Devin,2/27/2015,V70ME,,,,,,,Ref: 2,Ref: 2,Ref: 1,,
Taggersell,Cara,10/11/2014,DV1MF,,,Ref: 1,,Ref: 1,Ref: 1,Video: 1,,Ref: 1,,
Taggersell,Cara,10/12/2014,DV1WF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,
Taggersell,Cara,10/12/2014,DV2MF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Taggersell,Cara,10/11/2014,DV2WF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Taggersell,Cara,10/10/2014,STMMF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Taggersell,Cara,10/10/2014,U17WF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Taggersell,Cara,4/17/2015,Y14MF,,,Ref: 1,Ref: 1,,,,,,,
Taggersell,Cara,4/17/2015,Y14WF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Taggersell,Cara,4/18/2015,14TMWF,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,
Taggersell,Cara,4/18/2015,DV2WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Taggersell,Cara,4/19/2015,Y12MF,,,,Ref: 3,Ref: 3,,Ref: 1,Video: 1,,,
Taggersell,Cara,4/19/2015,Y12WF,,,,Ref: 1,Ref: 2,Ref: 1,,,Video: 1,,
Taggersell,Cara,4/20/2015,Y10MF,,,,,Ref: 2,Ref: 2,Ref: 1,,,,Ref: 1
Taggersell,Cara,6/27/2015,D1AWF,,,,,Ref: 1,,,,,,
Taggersell,Cara,6/27/2015,DV1MF,,,,Ref: 1,Ref: 1,,,,Ref: 1,,
Taggersell,Cara,6/28/2015,DV1WF,,,,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,Ref: 1
Taggersell,Cara,6/29/2015,U16MF,,,,Ref: 2,Ref: 1,Ref: 2,Video: 1,Assist: 1,,,
Taggersell,Cara,6/30/2015,U19WF,,,,,,,Video: 1,,,,Ref: 1
Taggersell,Cara,7/1/2015,DV2WF,,,,,,,,,Ref: 1,,
Taggersell,Cara,7/1/2015,U19MF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 2,Video: 1,,,,Video: 1
Taggersell,Cara,7/2/2015,U16WF,,,,,,,Video: 1,,Video: 1,,
Taggersell,Cara,7/3/2015,DV3WF,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,
Taggersell,Cara,7/4/2015,Y10WF,,,,,,,,,,,
Taggersell,Cara,7/4/2015,Y14MF,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,,
Taggersell,Cara,7/5/2015,Y10MF,,,,Ref: 3,Ref: 1,,,,,,
Taggersell,Cara,7/6/2015,Y14WF,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,Assist: 1,,Video: 1
Tan,Lawrence,10/13/2014,STMME,,,,,,Ref: 1,Ref: 1,,,,
Tan,Lawrence,10/10/2014,U17WF,,,,Ref: 1,,,,,,,
Tan,Lawrence,11/9/2014,Y14WE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Tass,Atilio,2/27/2015,DV1MS,,,,,,,Ref: 1,,Video: 1,,
Tass,Atilio,3/1/2015,DV1WS,,,,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,Video: 1,,
Tass,Atilio,2/28/2015,DV3MS,,,,,,,,,,,Video: 1
Tass,Atilio,3/2/2015,DV3WS,,,,,,Ref: 1,,,,,
Tass,Atilio,2/28/2015,STMMS,,,,,,,,,Ref: 1,,Ref: 1
Tass,Atilio,2/28/2015,V50MF,,,,,,,,,,,
Tass,Atilio,3/2/2015,V50MS,,,,,,Ref: 1,Ref: 1,Video: 1,,,
Tass,Atilio,3/1/2015,VETMS,,,,,Ref: 1,,,,,,
Tass,Atilio,2/27/2015,VTMWE,,,,,,,,Ref: 1,,,
Tass,Atilio,6/27/2015,DV1WS,,,,,,,Video: 2,,Video: 1,,
Tass,Atilio,6/27/2015,U16MS,,,,,,,Ref: 1,Ref: 1,,,
Tass,Atilio,6/28/2015,U19MS,,,,,,,Video: 1,,,,
Tass,Atilio,6/29/2015,DV1MS,,,,,,,Ref: 1,Video: 1,,,
Tass,Atilio,6/29/2015,U16WS,,,,Ref: 1,,,Video: 1,,,,Video: 1
Tass,Atilio,6/30/2015,D1AMF,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Tass,Atilio,7/1/2015,U19WS,,,,Ref: 1,Ref: 2,Ref: 2,,,,,
Tass,Atilio,7/1/2015,V60WS,,,,,,,,Video: 1,,,Video: 1
Tass,Atilio,10/10/2014,DV1MS,,,,Ref: 1,Ref: 4,Ref: 1,Video: 2,Video: 1,,,Ref: 1
Tass,Atilio,10/10/2014,DV1WS,,,,,,,Ref: 1,,,,
Tass,Atilio,10/13/2014,DV2MS,,,,Ref: 1,,,Ref: 1,Video: 1,,,
Tass,Atilio,10/11/2014,DV2WF,,,,Ref: 2,Ref: 2,,,,,,
Tass,Atilio,10/13/2014,DV2WS,,,,,Ref: 1,,,Video: 1,,,Video: 1
Tass,Atilio,10/11/2014,STMWS,,,,,,,,,Ref: 1,Ref: 1,
Tass,Atilio,10/12/2014,U17MS,,,,,,,Video: 1,Video: 1,Video: 1,,Video: 1
Tass,Atilio,10/12/2014,U17WS,,,,,,Ref: 1,Video: 2,Ref: 1,,,
Tass,Atilio,1/9/2015,DV1MF,,,,,,,,,,,
Tass,Atilio,1/9/2015,U20MS,,,,,Ref: 2,,Video: 1,Ref: 1,,,Ref: 1
Tass,Atilio,1/10/2015,DV1WS,,,,,,,Ref: 1,Video: 1,,,
Tass,Atilio,1/11/2015,DV1MS,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,Video: 1,,,Video: 1
Tass,Atilio,1/12/2015,U20WS,,,,,,Ref: 1,Video: 1,Video: 1,Ref: 1,,
Temple,Jackson,11/7/2014,Y14ME,,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1,,
Temple,Jackson,11/8/2014,U20ME,,,,,,,,,,,
Temple,Jackson,11/9/2014,U17WF,,,Ref: 1,Ref: 1,,,,,,,
Temple,Jackson,11/9/2014,U20MF,,,Ref: 1,Ref: 2,,,,,,,
Temple,Jackson,11/10/2014,U17ME,,,Ref: 1,Ref: 3,Ref: 2,,Ref: 1,,,,
Temple,Jackson,11/10/2014,U17WE,,,,,,,,,,,
Temple,Jackson,4/18/2015,DV2MF,,,,Ref: 5,Ref: 1,,,,,,
Temple,Jackson,4/18/2015,DV2WF,,,,,,,,,,,
Temple,Jackson,4/19/2015,Y12MF,,,,Ref: 4,Ref: 2,,,Ref: 1,,,
Temple,Jackson,4/20/2015,Y12ME,,,,,Ref: 3,Ref: 1,,,,,
Temple,Jackson,4/20/2015,Y12WE,,,,,Ref: 1,Ref: 1,,,,,
Temple,Jackson,6/27/2015,U16WE,,,,,Ref: 2,Ref: 1,,Assist: 1,,,
Temple,Jackson,6/28/2015,U19WE,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Temple,Jackson,6/29/2015,STMWF,,,,,,,Ref: 1,,,,
Temple,Jackson,6/29/2015,U16MF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Temple,Jackson,6/30/2015,D1AMF,,,,,Ref: 3,Ref: 1,,Video: 1,Video: 1,,
Temple,Jackson,6/30/2015,U19ME,,,,Ref: 4,Ref: 1,,,,,,
Temple,Jackson,7/1/2015,U19MF,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Temple,Jackson,7/2/2015,DV3MF,,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,
Temple,Jackson,7/3/2015,DV3ME,,,,Ref: 2,Ref: 2,,Ref: 1,,,,
Temple,Jackson,7/3/2015,Y12WE,,,,,Ref: 2,,,,,,
Temple,Jackson,7/5/2015,Y10MF,,,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,,,Ref: 1
Temple,Jackson,7/5/2015,Y12ME,,,,Ref: 1,Ref: 2,,Ref: 1,,,,
Temple,Jackson,7/6/2015,Y12MF,,,,,,,,,,,
Temple,Jackson,7/6/2015,Y14WF,,,Ref: 1,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,
Thomas,Kate,11/7/2014,U17MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 2,Ref: 1  Video: 1,Video: 1,Video: 1,,
Thomas,Kate,11/8/2014,U20ME,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,,
Thomas,Kate,11/8/2014,U20WE,,,,,,,,,Ref: 1,,
Thomas,Kate,11/9/2014,U17WF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Thomas,Kate,11/9/2014,U20MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Thomas,Kate,11/10/2014,U17ME,,,,,,,,,,,
Thomas,Kate,11/10/2014,U17WE,,,,Ref: 3,,,,,,,
Thomas,Kate,11/10/2014,Y14WF,,,,,,,,,,,
Thomas,Katherine,10/12/2014,DV1ME,,,,,,,,,,,
Thomas,Katherine,10/11/2014,DV1MF,,,,Ref: 3,,Ref: 2,Video: 1,Ref: 1,,,
Thomas,Katherine,10/12/2014,DV1WF,,,,Ref: 1,Ref: 1,,,,Ref: 1,,
Thomas,Katherine,10/12/2014,DV2MF,,,,Ref: 2,Ref: 1,,,Ref: 1,,,Video: 1
Thomas,Katherine,10/11/2014,DV2WF,,,,,,,,Video: 1,,,Video: 1
Thomas,Katherine,10/10/2014,U17ME,,,,Ref: 2,,Ref: 1,,,,,
Thomas,Katherine,10/13/2014,U17MF,,,,Ref: 3,Ref: 1,Ref: 1,Video: 1,,Video: 1,,
Thomas,Katherine,10/10/2014,U17WF,,,,,,,,Ref: 1,,,Ref: 1
Thornton,Ron,10/12/2014,DV1ME,,,Ref: 3,Ref: 3,Ref: 2,,,,,,
Thornton,Ron,10/11/2014,DV1WE,,,,Ref: 2,Ref: 1,,,,,,
Thornton,Ron,10/11/2014,DV2ME,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,
Thornton,Ron,10/12/2014,DV2MF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Thornton,Ron,10/13/2014,STMWF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Thornton,Ron,10/10/2014,U17ME,,,,Ref: 2,Ref: 1,,,,,,
Thornton,Ron,10/13/2014,U17MF,,,,,,,,,,,
Thornton,Ron,10/10/2014,U17WF,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Thornton,Ron,11/7/2014,U20WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Thornton,Ron,11/7/2014,Y14ME,,,,,,,,,,,
Thornton,Ron,11/8/2014,U20ME,,,Ref: 3,Ref: 3,,,,,,,
Thornton,Ron,11/8/2014,U20WE,,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,
Thornton,Ron,11/9/2014,U17WF,,,,Ref: 2,Ref: 1,,,,,,
Thornton,Ron,11/9/2014,U20MF,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Thornton,Ron,11/10/2014,U17ME,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,,,,
Thornton,Ron,11/10/2014,U17WE,,,,Ref: 2,,,,,,,
Thornton,Ron,2/14/2015,JTMME,,,,,Ref: 1,,Ref: 1,,,,
Thornton,Ron,2/15/2015,JTMWE,,,,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Thornton,Ron,2/15/2015,U16ME,,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Thornton,Ron,2/14/2015,U16WE,,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,
Thornton,Ron,2/13/2015,U19ME,,,Ref: 2,Ref: 2,,,,,,,
Thornton,Ron,2/16/2015,U19WE,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,
Thornton,Ron,2/13/2015,U19WF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Thornton,Ron,1/9/2015,U20WE,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Thornton,Ron,1/10/2015,DV1ME,,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Thornton,Ron,1/11/2015,DV1WE,,,,Ref: 2,Ref: 1,,,,,,
Thornton,Ron,1/11/2015,STMME,,,,,,,Ref: 1,,,,
Thornton,Ron,1/12/2015,U20ME,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Tolba,Hussein,10/10/2014,DV1MS,,,,Ref: 3,Ref: 3,Ref: 1,Ref: 2,Video: 1,Ref: 1,,
Tolba,Hussein,10/10/2014,DV1WS,,,,,Ref: 1,Ref: 1,,,Ref: 1,,Video: 1
Tolba,Hussein,10/11/2014,DV2WF,,,,Ref: 2,Ref: 2,,,,,,
Tolba,Hussein,10/13/2014,STMME,,,,,,Ref: 1,,,,,
Tolba,Hussein,10/11/2014,STMMS,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Tolba,Hussein,10/13/2014,U17MF,,,,Ref: 2,Ref: 2,,,,,,
Tolba,Hussein,10/12/2014,U17MS,,,,Ref: 3,Ref: 3,Ref: 1,Video: 1,,,,
Tolba,Hussein,10/12/2014,U17WS,,,,Ref: 1,Ref: 2,Ref: 2,Ref: 2,,,,
Toleson,Chris,10/11/2014,DV1WE,,,,Ref: 3,Ref: 2,,,,,,
Toleson,Chris,10/11/2014,DV2ME,,,,Ref: 2,Ref: 1,,,,,,
Toleson,Chris,10/10/2014,DV2WE,,,,Ref: 1,Ref: 2,Ref: 2,,,,,
Toleson,Chris,10/13/2014,STMME,,,,,,Ref: 1,Ref: 1,,,,
Toleson,Chris,10/10/2014,U17ME,,,,Ref: 2,Ref: 1,,Ref: 2,,,,
Toleson,Chris,10/13/2014,U17WE,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Torchia,Dan,2/28/2015,DV1ME,,,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,
Torchia,Dan,3/1/2015,DV3ME,,,,,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,,
Torchia,Dan,2/28/2015,STMWE,,,,,,,,Ref: 1,,,Ref: 1
Torchia,Dan,2/27/2015,V50ME,,,,,Ref: 3,,Ref: 1,,Ref: 1,,
Torchia,Dan,2/27/2015,V70ME,,,,,,,Ref: 2,Ref: 1  Video: 1,Video: 1,,
Torchia,Dan,3/2/2015,VETME,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Torchia,Dan,3/1/2015,VTMMF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Torchia,Dan,6/27/2015,D1AWF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Torchia,Dan,6/28/2015,DV1WF,,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Torchia,Dan,6/28/2015,U19WE,,,,Ref: 1,Ref: 1,,,,,,
Torchia,Dan,6/29/2015,DV1WE,,,,,Ref: 1,,,,,,
Torchia,Dan,7/1/2015,DV2WF,,,,Ref: 3,Ref: 1,Ref: 2,,Ref: 1,,,
Torchia,Dan,7/1/2015,U19MF,,,Ref: 1,Ref: 3,Ref: 2,,Ref: 1,,,,
Torchia,Dan,7/2/2015,U16WF,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Torchia,Dan,7/3/2015,DV3WF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Torchia,Dan,7/4/2015,Y10WF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,Video: 1
Torchia,Dan,7/4/2015,Y14MF,,,Ref: 4,Ref: 2,Ref: 2,,Ref: 1,,,,
Torchia,Dan,7/5/2015,Y10MF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Torchia,Daniel,2/14/2015,U16MF,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,
Torchia,Daniel,2/15/2015,U16WF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,
Torchia,Daniel,2/13/2015,U19ME,,,Ref: 2,Ref: 3,Ref: 1,,,,,,
Torchia,Daniel,2/16/2015,U19MF,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,,
Torchia,Daniel,2/16/2015,U19WE,,,Ref: 1,Ref: 2,,,,,,,
Torchia,Daniel,2/13/2015,U19WF,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,,
Torchia,Daniel,10/11/2014,DV1MF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Torchia,Daniel,10/12/2014,DV1WF,,,,Ref: 2,Ref: 1,,,,,,
Torchia,Daniel,10/12/2014,DV2MF,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,,
Torchia,Daniel,10/10/2014,DV2WE,,,,Ref: 1,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Torchia,Daniel,10/11/2014,DV2WF,,,,,,,,,,,Ref: 1
Torchia,Daniel,10/10/2014,U17ME,,,,Ref: 2,Ref: 1,,,,,,
Torchia,Daniel,10/13/2014,U17MF,,,,,,,Video: 1,,Ref: 1,,
Torchia,Daniel,4/17/2015,Y14MF,,,,Ref: 3,,,,,,,
Torchia,Daniel,4/17/2015,Y14WF,,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,
Torchia,Daniel,4/18/2015,DV2MF,,,,,,,,Video: 1,,,
Torchia,Daniel,4/18/2015,DV2WF,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Torchia,Daniel,4/20/2015,Y10MF,,,,,Ref: 2,,,,Video: 1,,
Torchia,Daniel,4/20/2015,Y12ME,,,,,,,,Ref: 1,,,
Torchia,Daniel,4/20/2015,Y12WE,,,,,Ref: 1,Ref: 1,,Video: 1,,,
Trzopek,Katarzyna,6/27/2015,U16WE,,,,,Ref: 1,,Ref: 1,,,,
Trzopek,Katarzyna,6/30/2015,STMWE,,,,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1
Trzopek,Katarzyna,6/30/2015,U19ME,,,,Ref: 1,Ref: 1,,,,,,
Trzopek,Katarzyna,7/1/2015,D1AWE,,,,,Ref: 1,,Ref: 1,,,,
Trzopek,Katarzyna,7/1/2015,DV2ME,,,,Ref: 3,Ref: 2,,,,,,
Trzopek,Katarzyna,7/3/2015,DV3ME,,,,Ref: 3,,,,,,,
Trzopek,Katarzyna,7/3/2015,V40WE,,,,,,,,,Ref: 1,,
Trzopek,Katarzyna,7/3/2015,V50WE,,,,,,Ref: 2,,Video: 1,Ref: 1,,
Tsiatas,Katherine,11/7/2014,Y14ME,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Tsiatas,Katherine,11/8/2014,U20ME,,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Tsiatas,Katherine,11/8/2014,U20WE,,,Ref: 1,Ref: 3,Ref: 1,,Ref: 1,,,,
Tsiatas,Katherine,11/9/2014,Y14MS,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Tsiatas,Katherine,11/9/2014,Y14WE,,,,,Ref: 5,Ref: 3,Ref: 1,Ref: 1,,,
Tsiatas,Katherine,11/10/2014,U17ME,,,,Ref: 2,Ref: 2,,Ref: 1,,,,
Tsiatas,Katherine,11/10/2014,U17WE,,,,,,,,,,,
