Last Name,First Name,Event,Date,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Ross,Mike,DV1MF,1/4/2025,Ref: 1,Ref: 1,,,,,Ref: 1,Ref: 1,,,,,
Ross,Mike,DV1ME,1/5/2025,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,,,Ref: 2,Video: 1,Video: 1,,,
Ross,Mike,U17MF,1/6/2025,Ref: 2,,,,,,,,,,,,
Sach,David,DV1MS,1/3/2025,,,,,,,,Ref: 1,Video: 1,Video: 1,,,
Sach,David,V60WS,1/3/2025,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Video: 1,,Video: 1
Sach,David,V40MS,1/4/2025,Ref: 1,,,,,,,,,Ref: 1,Video: 1,,Video: 1
Sach,David,U17MS,1/5/2025,Ref: 2,,,,Ref: 5,,Ref: 3,Ref: 2,Video: 2,Video: 1,,,
Sach,David,VETWS,1/5/2025,Ref: 1,,,,,,Ref: 1,Ref: 2,,,,,
Sach,David,VTMMS,1/6/2025,,,,,,,,,,Ref: 1,Ref: 1,,
Saleh,Bassem,U20WF,11/8/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Saleh,Bassem,Y14MF,11/8/2024,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Saleh,Bassem,U17MF,11/9/2024,Ref: 1,,,Ref: 1,,,Ref: 1,,,,,,
Saleh,Bassem,Y14WF,11/9/2024,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Saleh,Bassem,U17ME,11/10/2024,Ref: 1,,,,,,,,,,,,
Saleh,Bassem,U17WF,11/10/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 2,,,,,
Saleh,Bassem,U20MF,11/11/2024,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 2,Ref: 1,,,,,
Saleh,Bassem,V60MF,1/3/2025,Ref: 1,,,,,,,Ref: 1,Ref: 1,,Video: 1,,
Saleh,Bassem,DV1MF,1/4/2025,Ref: 1,,,,Ref: 2,,,,,,,,
Saleh,Bassem,V50WE,1/4/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Saleh,Bassem,U17WF,1/5/2025,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Saleh,Bassem,VETMF,1/5/2025,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Saleh,Bassem,VETWF,1/6/2025,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Ref: 1,,Video: 1
Saleh,Bassem,DV1MF,2/14/2025,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Saleh,Bassem,U20MF,2/15/2025,Ref: 1,,,Ref: 4,Ref: 2,,,,,,,,
Saleh,Bassem,U20WF,2/15/2025,Ref: 1,,,Ref: 2,,,,,,,,,
Saleh,Bassem,DV1WF,2/16/2025,Ref: 1,,,,,,,,,,,,
Saleh,Bassem,U17ME,2/16/2025,Ref: 1,,,,,,,,,,,,
Saleh,Bassem,U17MF,2/16/2025,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,Ref: 1,,,
Saleh,Bassem,U17WF,2/17/2025,Ref: 1,,,Ref: 3,Ref: 3,,,Ref: 2,Ref: 1,,,,
Saleh,Bassem,U16ME,3/7/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Saleh,Bassem,U16WF,3/7/2025,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Saleh,Bassem,Y10MF,3/8/2025,Ref: 1,,,,Ref: 2,,,,,,,,
Saleh,Bassem,Y14WF,3/8/2025,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 2,Ref: 1,,,,,
Saleh,Bassem,Y14MF,3/9/2025,Ref: 2,,,Ref: 4,Ref: 3,,Ref: 2,Ref: 1,,,,,
Saleh,Bassem,Y12WF,3/10/2025,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 4,Ref: 1,,Video: 1,Ref: 1  Video: 1,,Video: 1
Saleh,Bassem,U19MF,5/16/2025,Ref: 1, , , ,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Saleh,Bassem,U19WF,5/16/2025,Ref: 1, , , , , ,Ref: 1,Ref: 1, , , , , 
Saleh,Bassem,U16MF,5/17/2025,Ref: 1, , , , , , , , , , , , 
Saleh,Bassem,U16WF,5/18/2025,Ref: 2, , , ,Ref: 1, ,Ref: 3,Ref: 1,Ref: 1,Ref: 1, , , 
Salem,Abdel,DV1ME,10/4/2024,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Salem,Abdel,DV2ME,10/5/2024,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Salem,Abdel,U20WE,10/5/2024,Ref: 1,,,Ref: 3,,,,,,,,,
Salem,Abdel,DV2WE,10/6/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,,,,,
Salem,Abdel,U20ME,10/6/2024,Ref: 2,,,,,,,,,,,,
Salem,Abdel,DV1WE,10/7/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Salem,Abdel,U16ME,3/7/2025,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Salem,Abdel,Y10WE,3/7/2025,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Salem,Abdel,Y14ME,3/8/2025,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,,,,,,
Salem,Abdel,Y12ME,3/9/2025,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Salem,Abdel,Y14WE,3/9/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 2,,,,,,
Salem,Abdel,U16WE,3/10/2025,Ref: 2,,,,Ref: 2,,Ref: 1,,Ref: 1,,Ref: 1,,
Salvo,Ethan,U16WF,3/7/2025,,,,Ref: 1,Ref: 1,,,Ref: 1,Ref: 1,,,,
Salvo,Ethan,Y12MF,3/7/2025,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 2,,,Ref: 1,,,
Salvo,Ethan,Y12WE,3/8/2025,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Salvo,Ethan,Y14MS,3/8/2025,Ref: 2,,Ref: 1,Ref: 10,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Salvo,Ethan,Y14MF,3/9/2025,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 1,Ref: 1,,,,,
Salvo,Ethan,Y12WF,3/10/2025,Ref: 2,,,Ref: 4,Ref: 5,,Ref: 2,Ref: 1,Ref: 1,Video: 1,Video: 1,,
Samake,Mahamadou,U16WF,3/7/2025,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Samake,Mahamadou,Y12MF,3/7/2025,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,,,
Samake,Mahamadou,Y12WS,3/8/2025,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,,,,
Samake,Mahamadou,Y14MS,3/8/2025,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 2,Ref: 1,,Ref: 1,,,
Samake,Mahamadou,Y12MS,3/9/2025,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 3,Ref: 1,,,,,
Samake,Mahamadou,Y14MF,3/9/2025,,,,,Ref: 2,,Ref: 1,,,,,,
Samake,Mahamadou,Y14WS,3/9/2025,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 2,Ref: 1,,,,,
Samake,Mahamadou,U16WS,3/10/2025,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 2,,,,,,
Samake,Mahamadou,Y10MS,3/10/2025,Ref: 1,,,,Ref: 1,,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Samko,Bern,DV1ME,10/4/2024,Ref: 1,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,Ref: 1,,
Samko,Bern,DV2ME,10/5/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Ref: 1,,,,
Samko,Bern,U20WE,10/5/2024,Ref: 1,,,Ref: 2,,,,,,,,,
Samko,Bern,U20ME,10/6/2024,Ref: 2,,,Ref: 6,Ref: 4,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Samko,Bern,DV1WE,10/7/2024,Ref: 1,,,,Ref: 2,,Ref: 2,,Video: 1,Video: 1,,,
Samko,Bern,U17WE,11/9/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,Video: 1,,
Samko,Bern,Y14ME,11/9/2024,,,,Ref: 1,Ref: 3,,Ref: 1,,,Video: 1,,,Video: 1
Samko,Bern,U17ME,11/10/2024,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,Video: 1,Ref: 1,,
Samko,Bern,U17ME,1/3/2025,Ref: 1,,,,Ref: 1,,Ref: 2,,Video: 1,,,,
Samko,Bern,U17WE,1/4/2025,Ref: 1,,,,,,,,Video: 1,Video: 1,,,
Samko,Bern,V40WE,1/4/2025,Ref: 1,,,,,,,,,Ref: 1  Video: 1,,,
Samko,Bern,DV1ME,1/5/2025,Ref: 1,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,,Ref: 1
Samko,Bern,DV1WE,1/6/2025,Ref: 1,,,,,,,,Video: 1,Ref: 1,,,
Samko,Bern,DV1ME,4/11/2025,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,Ref: 1,,,
Samko,Bern,V50WE,4/11/2025,,,,,,,,Ref: 3,Ref: 2,Video: 1,Ref: 1,,
Samko,Bern,DV1WE,4/12/2025,Ref: 1,,,,Ref: 2,,Ref: 1,,Video: 1,,,,
Samko,Bern,U19ME,4/12/2025,Ref: 1,,,,,,,,,,,,
Samko,Bern,U19WE,4/13/2025,Ref: 1,,,Ref: 1,Ref: 1,,,Ref: 1,,,,,
Samko,Bern,V60ME,4/13/2025,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 2,Video: 1,Ref: 1,,
Samko,Bern,VETME,4/14/2025,Ref: 1,,,,Ref: 3,,Ref: 3,Ref: 1,,,,,
Schiller,Greg,CHRWF,4/12/2025,,,,,,,,,,Ref: 1,,,
Schiller,Greg,CHRMS,4/13/2025,Ref: 1,,,,,,,,Ref: 1,,,,
Schiller,Greg,V70ME,4/13/2025,Ref: 1,,,,,,,Ref: 1,,Video: 1,Ref: 1,,
Schiller,Laurence,U20ME,11/8/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,,Ref: 1,,,
Schiller,Laurence,U17WE,11/9/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Video: 1,,,,
Schiller,Laurence,Y14ME,11/9/2024,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,,,,
Schiller,Laurence,U17ME,11/10/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,,Video: 1,,,
Schiller,Laurence,Y14WE,11/10/2024,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Schiller,Laurence,U20WE,11/11/2024,Ref: 2,,,Ref: 4,Ref: 4,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Schiller,Laurence,U20ME,12/6/2024,Ref: 1,,,,,,,,,,,,
Schiller,Laurence,U20WE,12/7/2024,Ref: 1,,,,,,,,,,,,
Schiller,Laurence,U17ME,12/8/2024,Ref: 1,,,Ref: 1,Ref: 1,,,Ref: 1,,,,,
Schiller,Laurence,U17WE,12/8/2024,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,,,,,
Schiller,Laurence,U17ME,1/3/2025,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,
Schiller,Laurence,U17WE,1/4/2025,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Schiller,Laurence,V60WE,1/4/2025,Ref: 1,,,,,,,Ref: 3,,Ref: 1,,,
Schiller,Laurence,DV1ME,1/5/2025,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Schiller,Laurence,VETME,1/5/2025,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 1,,Video: 1,,,
Schiller,Laurence,V40ME,1/6/2025,Ref: 1,,,,,,,,,Video: 1,,,Ref: 1
Schiller,Laurence,V60ME,1/6/2025,,,,,,,,,,Ref: 1,,,
Schiller,Laurence,V70ME,1/6/2025,,,,,,,,,,Video: 1,,,
Schiller,Laurence,U20ME,2/14/2025,Ref: 2,,,,,,,,,,,,
Schiller,Laurence,DV1WE,2/15/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Schiller,Laurence,U17ME,2/16/2025,Ref: 1,,,Ref: 4,,,Ref: 1,Ref: 1,,,,,
Schiller,Laurence,DV1ME,2/17/2025,Ref: 1,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,,
Schlesinger,Nathan,DV1WF,1/3/2025,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Schlesinger,Nathan,DV1MF,1/4/2025,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,,,
Schlesinger,Nathan,V40WF,1/5/2025,Ref: 1,,,,,,,,,Video: 2,Video: 1,,Video: 1
Schlesinger,Nathan,V70WF,1/5/2025,Ref: 1,,,,,,,,Ref: 2,Video: 2,Video: 1,,Video: 1
Schlesinger,Nathan,U17MF,1/6/2025,,,,,,,Ref: 2,Ref: 1,,Ref: 1,,,
Schlesinger,Nathan,VETWF,1/6/2025,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Schneider,Quentin,U20WF,10/4/2024,Ref: 1,,,,Ref: 2,,,,,,,,
Schneider,Quentin,DV1MF,10/5/2024,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Schneider,Quentin,U20WE,10/5/2024,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Schneider,Quentin,DV1WF,10/6/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Schneider,Quentin,DV2MF,10/6/2024,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,,,,,,
Schneider,Quentin,DV2WF,10/7/2024,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Schneider,Quentin,U20MF,10/7/2024,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Schwarz,Laura,DV2MS,10/5/2024,,,,,,,Ref: 1,,,,,,
Schwarz,Laura,DV2WS,10/7/2024,Ref: 1,,,,,,,,,,,,
Schwarz,Laura,DV1MS,1/3/2025,Ref: 2,,,,,,,,Video: 1,Video: 1,Video: 1,,Ref: 1
Schwarz,Laura,DV1WS,1/4/2025,Ref: 2,,,,,,,,Video: 2,Video: 1,Video: 1,,Video: 1
Seal,Julie,DV1MF,2/14/2025,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,Video: 1,,,,
Seal,Julie,U20MF,2/15/2025,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Seal,Julie,U20WF,2/15/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Video: 1,,,,
Seal,Julie,DV1WF,2/16/2025,Ref: 1,,,,,,,,,,,,
Seal,Julie,U17MF,2/16/2025,Ref: 1,,,Ref: 4,Ref: 1,,Ref: 2,,Ref: 1,,,,
Seal,Julie,U17WF,2/17/2025,Ref: 1,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Segal,Mark,U20ME,11/8/2024,Ref: 1,,,,,,,,,Video: 1,,,
Segal,Mark,U17WE,11/9/2024,Ref: 1,,,Ref: 2,,,Ref: 1,Ref: 1,Video: 1,,,,
Segal,Mark,Y14ME,11/9/2024,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Segal,Mark,U17ME,11/10/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,Video: 1,,,,
Segal,Mark,Y14WE,11/10/2024,Ref: 1,,,,,,,,,,,,
Segal,Mark,U20WE,11/11/2024,Ref: 2,,,,,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Segal,Mark,U20ME,12/6/2024,Ref: 1,,,,,,Ref: 1,,,,,,
Segal,Mark,U20WE,12/7/2024,Ref: 1,,,,,,,,,Ref: 1,,,
Segal,Mark,U17ME,12/8/2024,,,,Ref: 1,,,,,,,,,
Segal,Mark,U17WE,12/8/2024,Ref: 1,,,,,,,,Ref: 1,,,,
Segal,Mark,U17ME,1/3/2025,Ref: 1,,,,,,,,Video: 1,,,,Video: 1
Segal,Mark,U17WE,1/4/2025,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Video: 1,,,,
Segal,Mark,V40WE,1/4/2025,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Segal,Mark,DV1ME,1/5/2025,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,,,
Segal,Mark,V50ME,1/6/2025,Ref: 1,,,,,,Ref: 4,Ref: 2,Ref: 1,Video: 1,,,
Segal,Mark,U20ME,2/14/2025,Ref: 2,,,Ref: 2,,,,,,,,,
Segal,Mark,U20WE,2/14/2025,Ref: 1,,,,,,,,Video: 1,,,,
Segal,Mark,DV1WE,2/15/2025,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Video: 1,,,,
Segal,Mark,U17ME,2/16/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Segal,Mark,DV1ME,2/17/2025,Ref: 1,Ref: 1,,Ref: 4,Ref: 1,Ref: 1,,,,,,,
Segal,Mark,U16ME,3/7/2025,Ref: 1,,,,,,,,Video: 1,,,,
Segal,Mark,Y12WE,3/8/2025,,,,Ref: 3,Ref: 2,,Ref: 2,Ref: 1,,,,,
Segal,Mark,Y14ME,3/8/2025,Ref: 2,,,,,,Ref: 1,,,,,,
Segal,Mark,Y12ME,3/9/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,,
Segal,Mark,Y14WE,3/9/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,,,
Segal,Mark,U16WE,3/10/2025,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,Video: 1,,,,
Segal,Mark,DV1ME,4/11/2025,Ref: 1,,,,,,,,Video: 1,Video: 1,Ref: 1,,
Segal,Mark,DV1WE,4/12/2025,Ref: 1,,,,,,,,,,,,
Segal,Mark,U19ME,4/12/2025,Ref: 1,,,,,,,,Video: 1,,,,
Segal,Mark,VETME,4/14/2025,Ref: 1,,,,,,,,,Ref: 1,,,
Segal,Mark,U16WE,5/16/2025,Ref: 1, , , , , ,Ref: 1, , , , , , 
Segal,Mark,U16ME,5/17/2025,Ref: 1, , , , , ,Ref: 1,Ref: 1, , , , , 
Segal,Mark,U19WE,5/17/2025,Ref: 1, , , , , , , , ,Ref: 1, , , 
Segal,Mark,U19ME,5/18/2025,Ref: 1, , , ,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Seidel,Jonathan,DV1WS,10/4/2024,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,,,,,
Seidel,Jonathan,U20MS,10/4/2024,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 1,,Ref: 1,,,,
Seidel,Jonathan,DV2MS,10/5/2024,Ref: 2,,,Ref: 4,Ref: 4,,Ref: 2,,,,,,
Seidel,Jonathan,U20WS,10/5/2024,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 1,,Ref: 1,,,,
Seidel,Jonathan,DV1MS,10/6/2024,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 2,,,,,,
Seidel,Jonathan,DV2MF,10/6/2024,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Seidel,Jonathan,DV1WE,10/7/2024,Ref: 1,,,Ref: 1,Ref: 2,,,Ref: 1,Ref: 1,,,,
Seidel,Jonathan,DV2WF,10/7/2024,,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Seidel,Jonathan,CTMWS,11/8/2024,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Seidel,Jonathan,U17MF,11/9/2024,Ref: 1,,,,,,,,,,,,
Seidel,Jonathan,U17WS,11/9/2024,Ref: 2,,,Ref: 1,,,Ref: 1,,Ref: 1,Ref: 1,,,
Seidel,Jonathan,U17MS,11/10/2024,Ref: 2,,,Ref: 5,Ref: 4,,Ref: 1,,,,,,
Seidel,Jonathan,Y14WS,11/10/2024,Ref: 2,,,,,,,,,Ref: 1,,,
Seidel,Jonathan,Y14MS,11/11/2024,Ref: 2,,,,Ref: 9,,Ref: 1,Ref: 3,Ref: 1,Video: 1,,,
Seidel,Jonathan,DV1MS,1/3/2025,Ref: 2,,,,,,Ref: 3,,Ref: 1,,,,
Seidel,Jonathan,V40WS,1/3/2025,Ref: 1,,,,,,,,Ref: 2,Ref: 1  Video: 1,Video: 1,,
Seidel,Jonathan,CHRME,1/4/2025,Ref: 1,,,,,,,,,,Video: 1,,Ref: 1
Seidel,Jonathan,VETMS,1/5/2025,Ref: 1,,,,,,Ref: 1,,,,Video: 1,,
Seidel,Jonathan,CHRMS,1/6/2025,Ref: 1,,,,,,,,Ref: 1,Ref: 1,Video: 1,,
Seidel,Jonathan,CHRME,4/11/2025,Ref: 1,,,,,,,,Ref: 1,,Ref: 1,,
Seidel,Jonathan,CHRWE,4/11/2025,,,,,,,,,,Ref: 1,Video: 1,,
Seidel,Jonathan,CHRMF,4/12/2025,,,,,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,,
Seidel,Jonathan,CHRWF,4/12/2025,Ref: 1,,,,,,,,,Ref: 1,Ref: 1,,
Seidel,Jonathan,CHRMS,4/13/2025,,,,,,,,,Ref: 1,,Video: 1,,
Seidel,Jonathan,CHRWS,4/13/2025,,,,,,,,,,Ref: 1,Video: 1,,
Seidel,Jonathan,U19WS,4/14/2025,Ref: 2,,,Ref: 2,Ref: 3  Video: 1,,Ref: 1,,Ref: 1,,,,
Seifi,Ati,U20ME,12/6/2024,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Seifi,Ati,U17MF,12/7/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Seifi,Ati,U20WE,12/7/2024,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,,
Seifi,Ati,U17ME,12/8/2024,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,,,
Seifi,Ati,U17WE,12/8/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,Ref: 1,,
Seifi,Ati,U20ME,2/14/2025,Ref: 2,,,Ref: 3,,,,,,,,,
Seifi,Ati,U20WE,2/14/2025,Ref: 1,,,Ref: 2,,,,,,,,,
Seifi,Ati,DV1WE,2/15/2025,Ref: 1,,,,,,,,,,,,
Seifi,Ati,U17ME,2/16/2025,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,
Seifi,Ati,DV1ME,2/17/2025,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Seifi,Ati,U17WE,2/17/2025,Ref: 1,,,,,,,,,,,,
Seifi,Ati,U16ME,3/7/2025,Ref: 1,,,,,,,,,,,,
Seifi,Ati,Y10WE,3/7/2025,,,,,,,Ref: 2,Ref: 1,,Ref: 1,,,
Seifi,Ati,Y14ME,3/8/2025,Ref: 2,,,Ref: 3,Ref: 4,,,Ref: 1,,,,,
Seifi,Ati,Y12ME,3/9/2025,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Seifi,Ati,Y14WE,3/9/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Ref: 1,,,
Seifi,Ati,U16WE,3/10/2025,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Shafaie,Ali,U20WF,10/4/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,
Shafaie,Ali,U20MF,10/7/2024,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 2,,Ref: 1,Video: 1,Video: 1,,Ref: 1
Shafaie,Ali,U20WF,11/8/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Shafaie,Ali,U17MF,11/9/2024,Ref: 1,,,Ref: 4,Ref: 1,,,Ref: 1,Video: 1,Ref: 1,,,
Shafaie,Ali,Y14WF,11/9/2024,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Shafaie,Ali,U17ME,11/10/2024,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Shafaie,Ali,U17WF,11/10/2024,Ref: 1,,,Ref: 2,Ref: 1,,,Ref: 1,,,,,
Shafaie,Ali,U20MF,11/11/2024,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,Ref: 1,,
Shafaie,Ali,U20WF,2/15/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,Ref: 1
Shafaie,Mohammad,DV1ME,10/4/2024,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Shafaie,Mohammad,DV2WE,10/6/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Shafaie,Mohammad,U20ME,10/6/2024,Ref: 2,,,,,,,,,,,,
Shafaie,Mohammad,DV1WE,10/7/2024,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Shafaie,Mohammad,U20ME,11/8/2024,Ref: 1,,,Ref: 4,Ref: 2,,,Ref: 1,Ref: 1,,,,
Shafaie,Mohammad,U20WF,11/8/2024,Ref: 1,,,Ref: 2,Ref: 1,,,Ref: 1,,,,,
Shafaie,Mohammad,U17WE,11/9/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Shafaie,Mohammad,Y14ME,11/9/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Ref: 1,,,,
Shafaie,Mohammad,U17WF,11/10/2024,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Shafaie,Mohammad,U20MF,11/11/2024,Ref: 2,,,Ref: 3,Ref: 1,,,,,,,,
Shafaie,Mohammad,U16ME,3/7/2025,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Shafaie,Mohammad,U16WF,3/7/2025,Ref: 1,,,Ref: 1,Ref: 1,,,Ref: 1,,,,,
Shafaie,Mohammad,Y12WE,3/8/2025,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Shafaie,Mohammad,U16WE,3/10/2025,,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Shafaie,Mohammad,Y10ME,3/10/2025,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 1,Ref: 1,,,,
Shaker,Mac,U20WF,10/4/2024,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Shaker,Mac,DV1MF,10/5/2024,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Shaker,Mac,DV1WF,10/6/2024,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
