Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Alford,April,4/20/2018,V40ME,,,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,,
Alford,April,4/21/2018,V40WE,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Assist: 1
Alford,April,4/21/2018,V50WE,,,,,,,,Assist: 1,,,
Alford,April,4/20/2018,V60ME,,,,,,,,,,,Ref: 1
Alford,April,4/21/2018,VETME,Ref: 1,,,Ref: 3,,Ref: 1,,,Assist: 1,,
Alford,April,4/20/2018,VETWE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1,,
Alperstine,Donald,7/3/2018,DV2ME,,,Ref: 2,Ref: 2,,,,,,,
Alperstine,Donald,11/11/2017,Y14WE,Ref: 1,,,,,,,,,,
Alperstine,Donald,11/12/2017,U17ME,Ref: 1,,,,,Ref: 1,Video: 1,,Video: 1,,
Alperstine,Donald,11/13/2017,Y14ME,Ref: 1,,,,,,Ref: 1,Video: 1,,,
Alperstine,Donald,1/5/2018,DV1ME,,,Ref: 2,Ref: 1,,,,,,,
Alperstine,Donald,1/7/2018,STMME,,,,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,
Alperstine,Donald,1/5/2018,U20WE,Ref: 1,,,Ref: 1,,,Ref: 1 Video: 1,Video: 1,,,
Alperstine,Donald,2/19/2018,U17ME,Ref: 2,,,,,,,,,,
Alperstine,Donald,2/16/2018,U17WE,Ref: 1,,,,,,Video: 1 Assist: 1,Video: 1,,,
Alperstine,Donald,2/17/2018,U20ME,Ref: 1,,Ref: 2,Ref: 1,,Ref: 1,Video: 1,,,,
Alperstine,Donald,2/18/2018,U20WE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,,
Alperstine,Donald,3/12/2018,DV3ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,,,Video: 1
Alperstine,Donald,3/10/2018,DV3WE,Ref: 1,,,,Ref: 1,,Ref: 1,Assist: 1,,,
Alperstine,Donald,3/10/2018,Y12ME,Ref: 1,,,,,,,,,,
Alperstine,Donald,3/11/2018,Y14ME,Ref: 2,,,,,,Ref: 1,Assist: 1,Video: 1,,
Alperstine,Donald,12/8/2017,DV2ME,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 2,,Video: 1,,
Alperstine,Donald,12/8/2017,DV1ME,Ref: 1,,,Ref: 1,,,Video: 1,Video: 1,,,Video: 1
Alperstine,Donald,12/10/2017,DV1WE,,,,,,Ref: 1,,,Ref: 1,,Video: 1
Alperstine,Donald,12/11/2017,VETWE,,,,,,,,Ref: 1,,,
Aly,Sherif,6/28/2018,DV1WF,Ref: 1,,,,,,Ref: 1,Video: 1,,,
Aly,Sherif,7/3/2018,U16MF,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,,
Aly,Sherif,7/3/2018,DV2WF,Ref: 2,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,,
Aly,Sherif,7/6/2018,Y12WF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,Ref: 2,,,,,
Aly,Sherif,6/29/2018,U19MF,Ref: 1,,Ref: 1,Ref: 2,,,Assist: 1,,Video: 1,,
Aly,Sherif,6/30/2018,U19WF,Ref: 1,,Ref: 2,Ref: 3,,,,Video: 1,,,Video: 1
Aly,Sherif,7/1/2018,D1AWF,,,,,Ref: 2,,Ref: 1,,,,
Aly,Sherif,7/1/2018,DV1MF,Ref: 1,,,Ref: 1,Ref: 2,,Video: 1,Video: 1,,,Video: 1
Aly,Sherif,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,Assist: 1,Ref: 1,Video: 1,,
Aly,Sherif,7/2/2018,D1AWS,Ref: 1,,,,Ref: 2,,Ref: 1,Video: 1,Video: 1,,
Aly,Sherif,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Aly,Sherif,7/4/2018,Y14WF,Ref: 1,,,,Ref: 1,,,,,,
Aly,Sherif,7/5/2018,Y14WS,Ref: 2,,Ref: 3,Ref: 1,Ref: 3,Ref: 1,,,,,
Aly,Sherif,7/7/2018,Y12MF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,,,,,,
Amborski,Tomek,7/3/2018,V50MF,Ref: 1,,,,,,,Assist: 1,,,
Amborski,Tomek,7/6/2018,Y10MF,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,,,,,
Amborski,Tomek,2/18/2018,JTMMS,,,,,,Ref: 1,Ref: 1,,,,
Amborski,Tomek,2/17/2018,JTMWS,,,,,,,Ref: 1,Ref: 1,,,
Amborski,Tomek,2/17/2018,U17MS,Ref: 2,,Ref: 4,Ref: 3,Ref: 1,,,,,,
Amborski,Tomek,2/16/2018,U20MF,Ref: 1,,Ref: 3,Ref: 2,,,,,,,
Amborski,Tomek,2/16/2018,U20WS,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,,
Amborski,Tomek,7/1/2018,U16WE,Ref: 1,,,,,,Assist: 1,,,,
Amborski,Tomek,7/1/2018,D1AME,Ref: 1,,,,,,,,,,
Amborski,Tomek,7/2/2018,U16ME,Ref: 1,,,,,,,Ref: 1,,,
Amborski,Tomek,7/4/2018,DV3WE,Ref: 1,,,,,,,,,,
Amborski,Tomek,7/4/2018,DV2MF,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,,
Amborski,Tomek,7/4/2018,Y14WF,Ref: 1,,,,Ref: 1,Ref: 1,,,,,
Amborski,Tomek,7/5/2018,DV3WF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Amborski,Tomek,7/5/2018,Y14MF,Ref: 1,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,,
Amborski,Tomek,7/7/2018,Y12MF,Ref: 1,,Ref: 1,Ref: 1,,,,,,,
Amborski,Tomek,7/7/2018,Y10MS,,,,Ref: 1,Ref: 1,,,,,,
Anderson,Barbara,12/8/2017,V60WF,Ref: 1,,,,,,,,,,
Anderson,Barbara,12/8/2017,V70MF,Ref: 1,,,,,,Ref: 1,Ref: 1 Video: 1,Video: 1,,
Anderson,Barbara,12/8/2017,DV1ME,,,,,,,,Ref: 1,Video: 1,,
Anderson,Barbara,12/9/2017,D1AME,,,,,Ref: 3,,Ref: 1,,,,
Anderson,Barbara,12/10/2017,V40ME,Ref: 1,,,,,Ref: 2,Ref: 1,Video: 1,Video: 1,,Ref: 1
Anderson,Barbara,12/10/2017,DV1WE,Ref: 1,,,,Ref: 1,Ref: 1,,,Video: 1,,
Anderson,Barbara,12/11/2017,VETME,Ref: 1,,,,,,,,,,
Anderson,Barbara,12/11/2017,VETWE,,,,,Ref: 1,Ref: 1,,,,,
Anderson,Barbara,1/6/2018,D1AME,,,,,,Ref: 1,Ref: 1,,,,
Anderson,Barbara,1/8/2018,D1AWE,Ref: 1,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Anderson,Barbara,1/5/2018,DV1ME,,,,,Ref: 1,,Video: 1,,,,
Anderson,Barbara,1/7/2018,DV1WE,Ref: 1,,,Ref: 2,,,Assist: 1,,,,
Anderson,Barbara,1/7/2018,STMME,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Anderson,Barbara,1/8/2018,U20ME,,,Ref: 3,Ref: 2,Ref: 2,,Video: 1,Ref: 1,Video: 1,,
Anderson,Barbara,2/19/2018,JTMWE,,,,,,,Ref: 2,,Ref: 1,,Ref: 1
Anderson,Barbara,2/19/2018,U17ME,Ref: 2,,,,,,,,,,
Anderson,Barbara,2/16/2018,U17WE,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Anderson,Barbara,2/17/2018,U17WF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Anderson,Barbara,2/17/2018,U20ME,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,,,Ref: 1,,
Anderson,Barbara,2/18/2018,U20WE,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,,,Ref: 1,,
Anderson,Barbara,3/9/2018,14TMME,,,,,,,Ref: 1,,Ref: 1,,Ref: 1
Anderson,Barbara,3/10/2018,DV3WE,Ref: 1,,,,,Ref: 1,Ref: 1,Assist: 1,,,
Anderson,Barbara,3/9/2018,Y10ME,,,,Ref: 1,Ref: 1 Video: 1,Ref: 2,,,Video: 1,,
Anderson,Barbara,3/12/2018,Y10WE,Ref: 1,,,,,,,Video: 1,Assist: 1,,Ref: 1
Anderson,Barbara,3/12/2018,Y10WF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,,,Video: 1
Anderson,Barbara,3/10/2018,Y12ME,Ref: 1,,,,Ref: 1,Ref: 1,,,,,
Anderson,Barbara,3/11/2018,Y12WE,Ref: 1,,,,,,,Assist: 1,Video: 1,,
Anderson,Barbara,3/11/2018,Y14ME,Ref: 1,,Ref: 4,Ref: 3,Ref: 1,,,,,,
Anderson,Barbara,4/23/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Anderson,Barbara,4/22/2018,DV1WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Video: 1,,
Anderson,Barbara,4/23/2018,DV2WE,Ref: 1,,,,,,,,,,Video: 1
Anderson,Barbara,4/22/2018,DV3WE,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Anderson,Barbara,4/20/2018,V50ME,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 2,Video: 1,,,
Anderson,Barbara,4/21/2018,V50WE,Ref: 1,,,,Ref: 1,Ref: 3,Ref: 1,Video: 1,Ref: 1,,Assist: 1
Anderson,Barbara,4/21/2018,VETME,,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,
Anderson,Barbara,4/20/2018,VETWE,Ref: 1,,,,,,,,,,Ref: 1
Anderson,Laura,3/12/2018,DV3ME,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Anderson,Laura,3/10/2018,DV3WE,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Anderson,Laura,3/12/2018,Y10WE,,,,,,Ref: 1,Ref: 1,,,,
Anderson,Laura,3/10/2018,Y12ME,Ref: 1,,,Ref: 4,,,,Ref: 1,Assist: 1,,
Anderson,Laura,3/11/2018,Y12WE,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Anderson,Laura,3/11/2018,Y14ME,Ref: 2,,Ref: 3,Ref: 5,Ref: 1,Ref: 1,,,,,
Anderson,Laura,3/9/2018,Y14WE,Ref: 1,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,,Ref: 1,,,
Angelova-Atanassov,Anna,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 3,,Ref: 1,,,,,
Angelova-Atanassov,Anna,7/3/2018,DV2WF,Ref: 2,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Angelova-Atanassov,Anna,7/6/2018,DV3MF,,,,Ref: 1,Ref: 2,,,,,,
Angelova-Atanassov,Anna,7/6/2018,Y12WF,Ref: 1,,Ref: 1,Ref: 3,Ref: 2,,,,,,
Angelova-Atanassov,Anna,10/16/2017,DV1MF,Ref: 1,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Angelova-Atanassov,Anna,10/13/2017,DV1WF,Ref: 1,,Ref: 4,,Ref: 2,Ref: 1,Assist: 1,,,,
Angelova-Atanassov,Anna,10/15/2017,DV2MF,Ref: 1,,Ref: 2,Ref: 3,,,,,,,
Angelova-Atanassov,Anna,10/14/2017,DV2WF,Ref: 1,,,Ref: 2,,,,,,,
Angelova-Atanassov,Anna,10/14/2017,U16MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 2,,Ref: 1,,,,
Angelova-Atanassov,Anna,10/15/2017,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 3,,Assist: 1,,,,
Angelova-Atanassov,Anna,11/10/2017,U20WS,Ref: 2,,,Ref: 5,Ref: 2,Ref: 1,,,,,
Angelova-Atanassov,Anna,11/10/2017,Y14MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Angelova-Atanassov,Anna,11/11/2017,U20WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 2,,,,,
Angelova-Atanassov,Anna,11/12/2017,U17ME,Ref: 1,,,,,,,,,,
Angelova-Atanassov,Anna,11/12/2017,U17WF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Angelova-Atanassov,Anna,11/13/2017,U20MF,Ref: 1,,Ref: 3,Ref: 2,Ref: 2,Ref: 1,,,,,
Angelova-Atanassov,Anna,12/8/2017,V40MF,Ref: 1,,,,,,Ref: 1,Video: 1,,,
Angelova-Atanassov,Anna,12/8/2017,V40WF,Ref: 1,,,,,,,,Ref: 1,,
Angelova-Atanassov,Anna,12/8/2017,V60WF,,,,,,,,,,,Video: 1
Angelova-Atanassov,Anna,12/9/2017,DV1WF,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Angelova-Atanassov,Anna,12/10/2017,DV2MF,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Angelova-Atanassov,Anna,12/10/2017,DV2WF,Ref: 1,,,,Ref: 1,,,,,,
Angelova-Atanassov,Anna,12/11/2017,DV1MF,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Angelova-Atanassov,Anna,12/11/2017,VETME,Ref: 1,,,,Ref: 2,Ref: 1,,,,,
Angelova-Atanassov,Anna,3/11/2018,14TMMF,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Angelova-Atanassov,Anna,3/12/2018,14TMWF,,,,,,Ref: 1,,,,,
Angelova-Atanassov,Anna,3/9/2018,DV3MF,Ref: 1,,,,,,,Video: 1,,,
Angelova-Atanassov,Anna,3/9/2018,DV3MS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Angelova-Atanassov,Anna,3/11/2018,Y10MF,,,,Ref: 1,Ref: 3,Ref: 1,,,,,
Angelova-Atanassov,Anna,3/12/2018,Y10WF,Ref: 1,,,,,Ref: 1,,Video: 2,Video: 1,,Ref: 1
Angelova-Atanassov,Anna,3/10/2018,Y12MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,Video: 1,,,
Angelova-Atanassov,Anna,3/10/2018,Y12WF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Angelova-Atanassov,Anna,4/20/2018,DV1MF,Ref: 1,,,,Ref: 2,,Ref: 1,Video: 1,,,
Angelova-Atanassov,Anna,4/21/2018,DV1WF,Ref: 1,,,,Ref: 2,Ref: 1,Assist: 1,Video: 1,,,
Angelova-Atanassov,Anna,4/22/2018,DV2MF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Angelova-Atanassov,Anna,4/23/2018,DV2WE,Ref: 1,,,,Ref: 1,,,,,,
Angelova-Atanassov,Anna,4/20/2018,DV3MF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,,,,,
Angelova-Atanassov,Anna,4/23/2018,V50MF,Ref: 1,,,,,Ref: 3,Ref: 1,Video: 2,Ref: 1,,
Angelova-Atanassov,Anna,4/22/2018,V50WF,Ref: 1,,,,,Ref: 1,,,,,
Angelova-Atanassov,Anna,4/21/2018,VETMF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Angelova-Atanassov,Anna,6/29/2018,STMWF,,,,,,,,,,,
Angelova-Atanassov,Anna,6/30/2018,U19WF,Ref: 1,,,,,,,,,,
Angelova-Atanassov,Anna,6/30/2018,STMMF,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1
Angelova-Atanassov,Anna,7/1/2018,D1AME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Angelova-Atanassov,Anna,7/1/2018,D1AWF,,,,,Ref: 1,Ref: 1,,,,,
Angelova-Atanassov,Anna,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1,,
Angelova-Atanassov,Anna,7/2/2018,V70WF,Ref: 1,,,,,,,Ref: 1  Video: 1,Video: 1,,Ref: 1
Angelova-Atanassov,Anna,7/4/2018,VTMMF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Angelova-Atanassov,Anna,7/4/2018,Y14WF,,,Ref: 1,Ref: 2,Ref: 3,,Ref: 1,,Video: 1,,
Angelova-Atanassov,Anna,7/5/2018,Y14MF,Ref: 2,Ref: 2,Ref: 3,Ref: 2,Ref: 1,,,,,,
Angelova-Atanassov,Anna,7/7/2018,Y12MF,Ref: 1,,,,,,,,,,
Arenas Gomez ,Pilar,10/13/2017,DV1ME,,,Ref: 1,Ref: 3,,,,,,,
Arenas Gomez ,Pilar,10/15/2017,DV1MS,Ref: 2,,,,,,,,,,
Arenas Gomez ,Pilar,10/13/2017,DV2MS,Ref: 1,,,Ref: 3,Ref: 5,Ref: 2,Ref: 1,,,,
Arenas Gomez ,Pilar,10/14/2017,DV2WF,Ref: 1,,,Ref: 3,,,,,,,
Arenas Gomez ,Pilar,10/15/2017,DV2WS,Ref: 2,,,Ref: 4,Ref: 4,Ref: 1,Ref: 1,,,,
Arenas Gomez ,Pilar,10/16/2017,U16MS,Ref: 2,,,Ref: 3,Ref: 2,Ref: 1,,Assist: 1,,,
Arenas Gomez ,Pilar,10/14/2017,U16WS,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Arias,Raul,11/10/2017,U20ME,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Arias,Raul,11/10/2017,U20WE,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Arias,Raul,11/11/2017,U17MF,Ref: 1,,,,,,,,,,
Arias,Raul,11/11/2017,Y14WE,Ref: 1,,,Ref: 1,Ref: 2,,,,,,
Arias,Raul,11/12/2017,U17ME,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,
Arias,Raul,11/12/2017,U17WE,Ref: 1,,Ref: 1,Ref: 2,,,,,,,
Arias,Raul,11/13/2017,Y14ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Assist: 1,,,
Arias,Troy,3/12/2018,DV3ME,Ref: 1,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,
Arias,Troy,3/10/2018,DV3WE,Ref: 1,,,Ref: 2,Ref: 3,Ref: 1,,,,,
Arias,Troy,3/12/2018,Y10WE,Ref: 1,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Arias,Troy,3/10/2018,Y12ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Assist: 1,Ref: 1,,Assist: 1
Arias,Troy,3/11/2018,Y12WE,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Arias,Troy,3/11/2018,Y14ME,Ref: 1,,Ref: 4,Ref: 4,Ref: 1,Ref: 1,,,,,
Armada,Klarissa,2/19/2018,U17ME,Ref: 2,,Ref: 5,Ref: 3,Ref: 1,,,,,,
Armada,Klarissa,2/18/2018,U17MF,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,Assist: 1,,,Assist: 1
Armada,Klarissa,2/16/2018,U17WE,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,,,,,,
Armada,Klarissa,2/17/2018,U17WF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Armada,Klarissa,2/17/2018,U20ME,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Assist: 1,Assist: 1,,,
Armada,Klarissa,2/16/2018,U20MF,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Armijo,,11/10/2017,U20WS,Ref: 2,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Ref: 1,,,
Armijo,Gabriel,11/10/2017,Y14MF,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Armijo,Gabriel,11/11/2017,U17WS,Ref: 1,,,Ref: 5,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,
Armijo,Gabriel,11/11/2017,Y14MS,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Armijo,Gabriel,11/12/2017,U17MS,Ref: 2,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Assist: 1
Armijo,Gabriel,11/12/2017,Y14WS,Ref: 1,,,,Ref: 1,,Ref: 1,,,,
Armijo,Gabriel,11/13/2017,U20MS,Ref: 1,,Ref: 3,Ref: 4,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Ref: 1,,,
Armijo,Gabriel,2/18/2018,JTMMS,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Armijo,Gabriel,2/17/2018,JTMWS,,,,,,Ref: 1,Ref: 1,,,,
Armijo,Gabriel,2/17/2018,U17MS,Ref: 2,,Ref: 4,Ref: 5,Ref: 2,Ref: 2,Video: 1,Assist: 1,Ref: 1,,Assist: 1
Armijo,Gabriel,2/18/2018,U17WS,,,,,,,Video: 1,Assist: 1,,,
Armijo,Gabriel,2/19/2018,U20MS,Ref: 2,,Ref: 4,Ref: 3,,,Ref: 1,Assist: 1,,,
Armijo,Gabriel,2/16/2018,U20WS,Ref: 2,,,Ref: 1,Ref: 2,,Video: 1,,,,
Armijo,Gabriel,3/9/2018,DV3MS,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Armijo,Gabriel,3/10/2018,Y10WS,Ref: 1,,,,,Ref: 3,Ref: 1,Ref: 1,Video: 1,,
Armijo,Gabriel,3/11/2018,Y12MS,Ref: 2,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,,,,
Armijo,Gabriel,3/10/2018,Y14MS,Ref: 2,,,Ref: 3,Ref: 2,Ref: 3,,Video: 1,Ref: 1,,
Armijo,Gabriel,3/9/2018,Y14WS,Ref: 2,,,,,Ref: 3,,Video: 1,,,
Astudillo,Charles,7/3/2018,U16MF,Ref: 1,,,,,,,,,,
Astudillo,Charles,7/3/2018,V70MF,,,,,,,,,Video: 1,,Ref: 1
Astudillo,Charles,7/3/2018,VTMWF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Astudillo,Charles,10/13/2017,DV1ME,Ref: 1,,,,,,,,,,
Astudillo,Charles,10/16/2017,DV1MF,Ref: 1,,,,,,Ref: 1,Assist: 1,,,
Astudillo,Charles,10/15/2017,DV2MF,Ref: 1,,,,,,,,,,
Astudillo,Charles,10/13/2017,DV2WE,Ref: 1,,,,,,,,,,
Astudillo,Charles,10/14/2017,DV2WF,Ref: 1,,,,,Ref: 1,,Ref: 1,,,
Astudillo,Charles,10/14/2017,U16MF,Ref: 1,,,,,,Ref: 1,,,,
Astudillo,Charles,10/15/2017,U16WF,Ref: 1,,,,,,,,,,
Astudillo,Charles,11/10/2017,U20ME,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,,,
Astudillo,Charles,11/10/2017,U20WE,Ref: 1,,,,,,Video: 1,,Video: 1,,
Astudillo,Charles,11/11/2017,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,
Astudillo,Charles,11/12/2017,U17ME,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Astudillo,Charles,11/12/2017,U17WF,Ref: 1,,,,Ref: 1,,,,,,
Astudillo,Charles,11/13/2017,U20MF,Ref: 1,,Ref: 4,Ref: 4,Ref: 2,,Ref: 1,,,,
Astudillo,Charles,12/8/2017,V40WF,,,,,,,,Ref: 1,,,
Astudillo,Charles,12/8/2017,V50MF,Ref: 1,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,Ref: 1
Astudillo,Charles,12/8/2017,DV1ME,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Astudillo,Charles,12/9/2017,D1AME,Ref: 1,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Astudillo,Charles,12/10/2017,DV2WF,,,,,Ref: 1,,,,,,
Astudillo,Charles,12/10/2017,V70ME,Ref: 1,,,,,Ref: 3,,Video: 1,,,
Astudillo,Charles,12/11/2017,DV1MF,Ref: 1,,,,,,,,,,
Astudillo,Charles,1/6/2018,D1AME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Astudillo,Charles,1/5/2018,DV1ME,Ref: 1,,Ref: 1,Ref: 2,,,,,,,
Astudillo,Charles,1/7/2018,DV1MF,Ref: 1,,Ref: 1,,,,Assist: 1,,,,
Astudillo,Charles,1/5/2018,DV1WF,Ref: 1,,,,,,,,,,
Astudillo,Charles,1/8/2018,U20MF,Ref: 1,,,,,,,,,,
Astudillo,Charles,1/7/2018,U20MS,Ref: 1,,,,,,,,,,
Astudillo,Charles,1/6/2018,U20WF,Ref: 1,,,,Ref: 1,,Assist: 1,,,,
Astudillo,Charles,2/16/2018,JTMME,,,,,,Ref: 1,,,,,
Astudillo,Charles,2/17/2018,JTMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Astudillo,Charles,2/18/2018,U17MF,Ref: 1,,,,,,,Video: 1,,,
Astudillo,Charles,2/17/2018,U20ME,,,Ref: 1,,,,,,,,
Astudillo,Charles,2/16/2018,U20MF,Ref: 1,,,,,,Assist: 1,,,,
Astudillo,Charles,2/18/2018,U20WE,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1,Ref: 1,,,
Astudillo,Charles,2/19/2018,U20WF,Ref: 2,,,,,,,,,,
Astudillo,Charles,3/9/2018,DV3MF,Ref: 1,,,Ref: 1,Ref: 1,,,,,,
Astudillo,Charles,3/9/2018,DV3WF,Ref: 1,,,,,,Ref: 1,,Ref: 1,,
Astudillo,Charles,3/10/2018,Y12MF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,,,,,
Astudillo,Charles,3/10/2018,Y12WF,Ref: 1,,,,,,,Assist: 1,Video: 1,,
Astudillo,Charles,4/21/2018,DV1WF,Ref: 1,,,,,,,,,,
Astudillo,Charles,4/22/2018,DV2MF,Ref: 1,,,,,,,,,,
Astudillo,Charles,4/23/2018,DV2WE,Ref: 1,,,,Ref: 1,,,,,,
Astudillo,Charles,4/20/2018,DV2WF,Ref: 1,,,,,,,,Video: 1,,
Astudillo,Charles,4/21/2018,DV3WF,Ref: 1,,,,,,,,Video: 1,,
Astudillo,Charles,4/23/2018,V40MF,Ref: 1,,,,,,,,Video: 1,,Assist: 1
Astudillo,Charles,4/20/2018,V50ME,Ref: 1,,,,Ref: 2,,,Video: 1,,,Video: 1
Astudillo,Charles,4/22/2018,V70WF,Ref: 1,,,,,,,Ref: 1 Video: 1,Video: 1,,Video: 1
Astudillo,Charles,6/30/2018,DV1WE,Ref: 1,,,,,Ref: 1,Video: 1,,,,
Astudillo,Charles,6/30/2018,U19ME,Ref: 2,,,,,,,,,,
Astudillo,Charles,7/1/2018,D1AME,Ref: 1,,,,Ref: 1,Ref: 1,,,,,
Astudillo,Charles,7/1/2018,STMWE,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Astudillo,Charles,7/2/2018,U16ME,Ref: 1,,,,,Ref: 1,Video: 1,Ref: 1,,,
Astudillo,Charles,7/2/2018,D1AMF,Ref: 1,,,Ref: 1,,,,,,,
Astudillo,Charles,7/4/2018,DV2MF,Ref: 1,,,,,Ref: 1,,,,,
